GameID,Minute,PlayerIn,PlayerOut,Team
2406947,79,Eldis Bajrami,René Schicker,FC Admira Wacker
2406947,85,Marvin Egho,Dominik Starkl,FC Admira Wacker
2406941,46,Richard Windbichler,Vanče Šikov,Austria Wien
2406941,87,Tarkan Serbest,Roi Kehat,Austria Wien
2406941,90,Kevin Friesenbichler,Olarenwaju Kayode,Austria Wien
2406941,46,Lukas Denner,Harald Pichler,SV Grödig
2406941,66,Thomas Goiginger,Daniel Schütz,SV Grödig
2406941,79,Roman Wallner,Martin Rasner,SV Grödig
2406943,68,Thomas Murg,Michele Polverino,SV Ried
2406943,68,Clemens Walch,Manuel Gavilàn,SV Ried
2406943,81,Daniel Sikorski,Patrick Möschl,SV Ried
2406943,59,Karim Onisiwo,Alois Höller,SV Mattersburg
2406943,83,Mario Grgic,Thorsten Röcher,SV Mattersburg
2406943,87,Sven Sprangler,Michael Perlak,SV Mattersburg
2406949,74,Donis Avdijaj,Kristijan Dobras,Sturm Graz
2406949,84,Josip Tadić,Roman Kienast,Sturm Graz
2406949,90,Wilson Kamavuaka,Daniel Offenbacher,Sturm Graz
2406949,46,Hannes Aigner,Martin Harrer,SCR Altach
2406949,46,Daniel Luxbacher,Ismael Tajouri,SCR Altach
2406949,46,Emanuel Schreiner,Dominik Hofbauer,SCR Altach
2406945,71,Philip Hellquist,Issiaka Ouédraogo,Wolfsberger AC
2406945,81,Christopher Wernitznig,Thomas Zündel,Wolfsberger AC
2406945,84,Roland Putsche,Philip Hellquist,Wolfsberger AC
2406945,16,Srđan Grahovac,Thanos Petsos,Rapid Wien
2406945,60,Steffen Hofmann,Deni Alar,Rapid Wien
2406945,73,Philipp Prosenik,Matej Jelić,Rapid Wien
2406955,66,Florian Templ,Markus Pink,SV Mattersburg
2406955,77,Patrick Bürger,Manuel Prietl,SV Mattersburg
2406955,89,Alois Höller,Thorsten Röcher,SV Mattersburg
2406955,66,Martin Harrer,Ismael Tajouri,SCR Altach
2406955,73,Dominik Hofbauer,Christian Schilling,SCR Altach
2406955,80,Galvão,Patrick Seeger,SCR Altach
2406951,69,Håvard Nielsen,Omer Damari,RB Salzburg
2406951,82,Stefan Lainer,Takumi Minamino,RB Salzburg
2406951,59,Thomas Murg,Patrick Möschl,SV Ried
2406951,77,Manuel Gavilàn,Clemens Walch,SV Ried
2406951,85,Fabian Schubert,Dieter Elsneg,SV Ried
2406953,69,Andreas Gruber,Kristijan Dobras,Sturm Graz
2406953,83,Bright Edomwonyi,Roman Kienast,Sturm Graz
2406953,89,Sandi Lovrič,Daniel Offenbacher,Sturm Graz
2406953,72,Christopher Wernitznig,Thomas Zündel,Wolfsberger AC
2406953,81,Roland Putsche,Silvio,Wolfsberger AC
2406957,64,Markus Blutsch,Daniel Toth,FC Admira Wacker
2406957,71,Peter Žulj,Philipp Malicsek,FC Admira Wacker
2406957,84,Eldis Bajrami,Maximilian Sax,FC Admira Wacker
2406957,58,Bernd Gschweidl,Daniel Schütz,SV Grödig
2406957,62,Roman Kerschbaum,Sandro Djuric,SV Grödig
2406957,86,Roman Wallner,Benjamin Sulimani,SV Grödig
2406959,58,Philipp Prosenik,Matej Jelić,Rapid Wien
2406959,63,Philipp Schobesberger,Louis Schaub,Rapid Wien
2406959,75,Tarkan Serbest,Roi Kehat,Austria Wien
2406959,86,Kevin Friesenbichler,Philipp Zulechner,Austria Wien
2406959,90,Ognjen Vukojević,Alexander Gorgon,Austria Wien
2406973,77,Matej Jelić,Philipp Prosenik,Rapid Wien
2406973,82,Srđan Grahovac,Steffen Hofmann,Rapid Wien
2406973,88,Deni Alar,Philipp Schobesberger,Rapid Wien
2406973,61,Andreas Gruber,Simon Piesinger,Sturm Graz
2406973,81,Josip Tadić,Daniel Offenbacher,Sturm Graz
2406973,81,Bright Edomwonyi,Tanju Kayhan,Sturm Graz
2406963,64,Thomas Murg,Patrick Möschl,SV Ried
2406963,81,Daniel Sikorski,Clemens Walch,SV Ried
2406963,81,Florian Hart,Thomas Bergmann,SV Ried
2406963,59,René Schicker,Eldis Bajrami,FC Admira Wacker
2406963,72,Srđan Spiridonović,Philipp Malicsek,FC Admira Wacker
2406963,90,Marcus Maier,Stephan Zwierschitz,FC Admira Wacker
2406965,62,Bernd Gschweidl,Roman Wallner,SV Grödig
2406965,76,Thomas Goiginger,Benjamin Sulimani,SV Grödig
2406965,80,Roman Kerschbaum,Sandro Djuric,SV Grödig
2406965,69,Thomas Zündel,Christopher Wernitznig,Wolfsberger AC
2406965,86,Roland Putsche,Issiaka Ouédraogo,Wolfsberger AC
2406967,71,Patrick Seeger,Daniel Luxbacher,SCR Altach
2406967,71,Patrick Salomon,Ismael Tajouri,SCR Altach
2406967,80,Dominik Hofbauer,Martin Harrer,SCR Altach
2406967,65,Yordy Reyna,Omer Damari,RB Salzburg
2406967,65,Håvard Nielsen,Takumi Minamino,RB Salzburg
2406967,81,Hany Mukhtar,Valon Berisha,RB Salzburg
2406961,70,Florian Templ,Markus Pink,SV Mattersburg
2406961,80,Alexander Ibser,Karim Onisiwo,SV Mattersburg
2406961,86,Patrick Bürger,Thorsten Röcher,SV Mattersburg
2406961,80,Kevin Friesenbichler,Philipp Zulechner,Austria Wien
2406961,88,Tarkan Serbest,Roi Kehat,Austria Wien
2406961,90,Vanče Šikov,Olarenwaju Kayode,Austria Wien
2406981,70,Kevin Friesenbichler,Philipp Zulechner,Austria Wien
2406981,88,Tarkan Serbest,Roi Kehat,Austria Wien
2406981,90,Vanče Šikov,Olarenwaju Kayode,Austria Wien
2406981,46,Stefan Lainer,Andreas Ulmer,RB Salzburg
2406981,70,Yordy Reyna,Omer Damari,RB Salzburg
2406981,83,Hany Mukhtar,Takumi Minamino,RB Salzburg
2406985,52,Maximilian Sax,René Schicker,FC Admira Wacker
2406985,84,Eldis Bajrami,Dominik Starkl,FC Admira Wacker
2406985,65,Emanuel Schreiner,Benedikt Zech,SCR Altach
2406985,77,Boris Prokopič,Philipp Netzer,SCR Altach
