GameID,Minute,Scorer,Team
8225307,60,Alan Patrick,Flamengo RJ
8225307,77,Juninho,América MG
8225323,15,Dodô,Figueirense
8225325,17,Diego Souza,Sport Club Recife
8225325,54,Edmilson,Sport Club Recife
8225320,22,Robinho,Atlético Mineiro
8225320,67,Fred,Atlético Mineiro
8225320,71,Luan,Atlético Mineiro
8225317,20,Cícero,Fluminense RJ
8225317,55,Cícero,Fluminense RJ
8225317,70,Wellington Silva,Fluminense RJ
8225318,61,Christian Cueva,São Paulo FC
8225318,86,Christian Cueva,São Paulo FC
8225318,5,Kempes,Chapecoense
8225318,12,Thiego,Chapecoense
8225319,62,Vitor Bueno,Santos FC
8225319,74,Lucas,Cruzeiro EC
8225321,42,Elías,Corinthians SP
8225322,52,Paolo Guerrero,Flamengo RJ
8225322,89,Marcelo Cirino,Flamengo RJ
8225316,19,Neilton,Botafogo RJ
8225316,35,Neilton,Botafogo RJ
8225316,87,Camilo,Botafogo RJ
8225316,78,Erik,SE Palmeiras
8225326,88,Marinho,EC Vitória BA
8225326,90,Kieza,EC Vitória BA
8225326,48,Raphael Veiga,Coritiba FC
8225326,60,Juninho,Coritiba FC
8225335,90,Mark González,Sport Club Recife
8225335,40,Danilo Barcelos,América MG
8225332,76,Wálter,Atlético Paranaense
8225332,87,Wálter,Atlético Paranaense
8225334,30,William Pottker,Ponte Preta
8225334,85,Reinaldo,Ponte Preta
8225328,3,Andrés Chávez,São Paulo FC
8225328,11,Maicosuel,Atlético Mineiro
8225328,20,Lucas Pratto,Atlético Mineiro
8225330,14,Rafael Sóbis,Cruzeiro EC
8225330,17,Ramón Ábila,Cruzeiro EC
8225330,41,Rafael Sóbis,Cruzeiro EC
8225330,53,Rafael Sóbis,Cruzeiro EC
8225330,3,Luis Seijas,Internacional
8225330,73,Alex,Internacional
8225333,30,Kempes,Chapecoense
8225333,85,Jean,SE Palmeiras
8225327,14,Gustavo Scarpa,Fluminense RJ
8225327,20,Renato Chaves,Fluminense RJ
8225327,79,Magno Alves,Fluminense RJ
8225327,49,Carlos Alberto,Figueirense
8225327,61,Nirley,Figueirense
8225337,61,Federico Mancuello,Flamengo RJ
8225344,90,Juninho,América MG
8225339,38,Lucas Barrios,SE Palmeiras
8225339,50,Cleiton Xavier,SE Palmeiras
8225339,75,Thiago Martins,SE Palmeiras
8225342,40,Kléber Gladiador,Coritiba FC
8225342,64,Luccas Claro,Coritiba FC
8225342,80,Juan,Coritiba FC
8225342,43,Rhayner,Ponte Preta
8225341,45,Luis Seijas,Internacional
8225341,78,Fernando Bob,Internacional
8225341,3,Gustavo Scarpa,Fluminense RJ
8225341,64,Gustavo Scarpa,Fluminense RJ
8225345,84,Keno,Santa Cruz FC
8225345,39,Andrés Chávez,São Paulo FC
8225345,65,Andrés Chávez,São Paulo FC
8225343,46,Carlos Alberto,Figueirense
8225343,82,Túlio de Melo,Sport Club Recife
8225340,21,Carlos César,Atlético Mineiro
8225340,43,Robinho,Atlético Mineiro
8225340,79,Maicosuel,Atlético Mineiro
8225340,90,Bruno Rangel,Chapecoense
8225338,2,Giovanni Augusto,Corinthians SP
8225338,66,Ramón Ábila,Cruzeiro EC
8225336,21,Camilo,Botafogo RJ
8225336,29,Sassá,Botafogo RJ
8225336,80,Matheus Batista,Grêmio Porto Alegre
8225355,24,Edmilson,Sport Club Recife
8225354,51,Wendel,Ponte Preta
